0.000000,-0.007386
24.371107,-0.007386
48.913426,-0.032597
73.694819,-0.035914
98.695101,-0.015400
123.950330,-0.028113
149.411458,-0.018656
161.691395,-0.037052
187.522474,-0.015292
213.475468,0.005972
239.556868,-0.007668
265.773355,-0.018500
292.100737,-0.014624
318.390152,-0.009129
344.731672,-0.006454
371.204967,0.010766
397.876043,-0.002250
424.618575,-0.010470
437.090787,-0.052918
463.704189,-0.003945
490.012566,-0.008172
516.164679,-0.015295
542.253393,0.000383
568.358432,-0.017430
594.428618,-0.039317
620.349483,-0.039158
646.269512,-0.032022
672.405694,-0.028313
698.878846,-0.019643
725.757449,-0.024741
738.799671,-0.025302
766.204766,-0.027732
793.899138,-0.062468
821.745650,-0.031781
849.712778,-0.029499
877.741419,-0.028721
905.760550,-0.030872
933.715025,-0.022000
961.700366,-0.039128
989.624950,-0.027216
1017.336234,-0.024178
1044.856937,-0.034519
1072.202763,-0.011336
1099.566062,0.009136
1127.115072,0.011434
1154.872475,0.004503
1182.804229,0.002864
1210.983413,-0.005678
1239.226231,-0.002479
1267.378540,0.007282
1295.349778,-0.004648
1323.237513,0.001255
1351.359231,-0.010668
1379.700235,0.002999
1408.119211,0.008445
1436.507082,-0.002818
1464.976374,0.009484
1507.711020,0.009243
1536.321069,0.003495
1564.833404,-0.016309
1593.129710,-0.020497
1621.206115,-0.017809
1649.252052,-0.014084
1677.188305,-0.010918
1704.811859,-0.021359
1732.259747,-0.001275
1759.773751,-0.000727
1787.400713,-0.006515
1815.146460,-0.005947
1842.890900,-0.012795
1870.749624,-0.014538
1898.683003,-0.012351
1926.585250,-0.015590
1954.393350,-0.003956
1981.984741,-0.008336
2009.240460,-0.028434
2036.181833,-0.024312
2062.962699,0.005228
2089.591377,-0.009013
2115.931347,-0.016325
2142.166468,-0.018296
2154.747284,-0.017090
2180.828695,-0.018596
2207.051892,0.002479
2233.287886,0.000000
2259.570795,-0.014268
2286.095378,0.001131
2312.768136,-0.025494
2339.425188,-0.012004
2365.992840,-0.031617
2392.519384,-0.017530
2418.944122,-0.020435
2445.285551,-0.037394
2471.531442,-0.028766
2497.632285,-0.037930
2523.573920,-0.042017
2536.331171,-0.019205
2562.257190,-0.045900
2588.194695,-0.029108
2614.070809,-0.039805
2639.932972,-0.050653
2665.748689,-0.043772
2691.630197,-0.049456
2717.676850,-0.031866
2744.056782,-0.036960
2770.850526,-0.032843
2798.189953,-0.036211
2825.858761,-0.046081
2853.796950,-0.041341
2881.730273,-0.038663
2909.643844,-0.043706
2937.504774,-0.031944
2965.394299,-0.031015
2993.407624,-0.018027
3021.688588,0.012729
3050.034851,-0.026811
3078.337993,-0.003357
3106.680844,-0.020464
3134.986697,0.003003
3163.414576,0.000704
3192.068633,0.019892
3220.966868,0.018340
3250.090544,0.014936
3279.088964,0.033967
3307.832202,0.017917
3349.838250,0.042970
3378.290658,0.050962
3406.560297,0.041210
3434.390451,0.036292
3461.887569,0.022911
3489.048965,0.030742
3515.852742,0.022758
3542.318611,0.022671
3581.316334,0.025130
