s,g
261.479,0.006
262.412,-0.001
263.357,-0.007
264.299,0
265.233,-0.014
266.167,-0.01
267.109,-0.007
268.050,0.006
268.992,-0.007
269.935,-0.002
270.887,-0.002
271.833,-0.01
272.779,-0.001
273.719,-0.009
274.664,-0.004
275.612,-0.002
276.558,0
277.506,-0.022
278.451,-0.004
279.390,0
280.320,-0.005
281.258,-0.001
282.209,0.001
283.149,-0.01
284.088,-0.013
285.021,-0.006
285.950,-0.011
286.881,0.001
287.809,-0.002
288.740,-0.005
289.672,0
290.600,-0.001
291.524,-0.013
292.453,-0.004
293.383,0.008
294.305,-0.018
295.226,-0.007
296.146,0.012
297.053,-0.01
297.969,-0.004
298.894,0.004
299.800,0.055
300.725,-0.051
301.643,-0.014
302.558,-0.007
303.475,-0.008
304.389,-0.011
305.301,-0.001
306.214,-0.001
307.131,0.001
308.051,-0.01
308.976,0.011
309.887,-0.009
310.799,-0.008
311.725,0.002
312.643,-0.002
313.556,-0.008
314.474,-0.005
315.395,0.005
316.320,-0.008
317.234,-0.014
318.156,0.012
319.080,-0.013
320.006,-0.005
320.930,-0.001
321.855,-0.004
322.787,-0.004
323.718,-0.015
324.643,-0.013
325.563,-0.012
326.483,-0.009
327.415,0.003
328.345,-0.008
329.276,0.006
330.199,-0.008
331.138,0.01
332.082,0.004
333.029,-0.008
333.979,-0.019
334.923,-0.014
335.860,-0.009
336.790,-0.009
337.731,0.005
338.686,0.009
339.640,-0.006
340.596,0.006
341.546,0
342.497,-0.007
343.460,-0.006
344.417,0.008
345.372,-0.009
346.333,-0.003
347.302,-0.001
348.271,-0.011
349.232,-0.011
350.195,0.001
351.149,-0.002
352.112,0.007
353.079,0.004
354.061,0.005
355.034,-0.005
356.003,-0.002
356.973,-0.003
357.946,0.002
358.925,-0.003
359.906,-0.006
360.883,-0.01
361.860,-0.002
362.832,-0.009
363.809,-0.007
364.788,0.001
365.769,0.004
366.749,-0.003
367.731,-0.003
368.712,0.005
369.697,0.004
370.688,-0.004
371.676,-0.005
372.662,0
373.642,0
374.629,0.011
375.613,-0.001
376.604,0.005
377.590,0
378.578,0.001
379.566,0.004
380.555,0.002
381.542,0.011
382.535,-0.001
383.524,-0.001
384.511,0
385.502,0.006
386.492,-0.003
387.487,-0.006
388.489,-0.006
389.488,-0.009
390.479,-0.007
391.470,-0.006
392.455,-0.005
393.445,0.004
394.442,-0.006
395.442,-0.007
396.439,-0.01
397.425,-0.001
398.412,0
399.402,0.015
400.392,0.006
401.386,0.011
402.387,0.001
403.386,-0.001
404.380,-0.011
405.372,-0.005
406.364,-0.008
407.363,-0.004
408.361,0.003
409.352,-0.005
410.355,-0.006
411.360,0.005
412.361,-0.016
413.370,-0.002
414.375,-0.016
415.380,-0.008
416.388,-0.01
417.396,-0.003
418.406,-0.012
419.414,-0.003
420.429,-0.017
421.444,-0.008
422.465,-0.013
423.479,-0.003
424.485,-0.003
425.498,0.002
426.514,0.01
427.537,0.012
428.563,-0.001
429.591,-0.006
430.617,-0.001
431.642,-0.014
432.669,-0.011
433.696,-0.007
434.712,-0.011
435.734,-0.006
436.767,-0.002
437.805,-0.002
438.835,-0.016
439.864,-0.005
440.891,-0.01
441.925,-0.009
442.961,-0.006
443.996,-0.016
445.032,-0.009
446.065,-0.014
447.099,-0.004
448.136,-0.004
449.181,-0.008
450.224,-0.005
451.254,-0.012
452.288,-0.003
453.328,0.01
454.373,0.004
455.408,-0.005
456.449,-0.001
457.488,-0.008
458.530,-0.01
459.570,-0.008
460.602,0.001
461.636,-0.01
462.677,0.002
463.723,-0.007
464.763,0.002
465.803,-0.005
466.840,-0.013
467.878,-0.006
468.916,-0.005
469.946,-0.005
470.986,0.001
472.024,0.004
473.063,-0.002
474.103,0.003
475.138,0.002
476.176,-0.005
477.213,0
478.258,0
479.299,-0.006
480.332,-0.001
481.362,-0.008
482.399,0.002
483.446,-0.001
484.484,-0.002
485.521,-0.01
486.563,-0.005
487.608,-0.013
488.647,-0.013
489.682,-0.008
490.717,-0.008
491.758,0.002
492.802,-0.012
493.844,0
494.886,-0.01
495.929,-0.007
496.975,-0.004
498.019,-0.004
499.065,-0.001
500.107,0.004
501.154,0
502.209,0.004
503.264,-0.014
504.317,-0.012
505.360,-0.012
506.398,-0.003
507.444,0.009
508.496,0.005
509.554,0
510.612,-0.001
511.663,-0.005
512.715,-0.01
513.768,0.004
514.820,-0.001
515.879,-0.005
516.939,-0.002
517.995,-0.014
519.058,-0.007
520.117,-0.014
521.174,-0.004
522.232,0.002
523.286,-0.007
524.353,-0.006
525.421,-0.001
526.490,-0.016
527.552,-0.005
528.614,-0.008
529.680,-0.006
530.748,0.001
531.815,-0.009
532.879,-0.004
533.942,-0.003
535.017,-0.002
536.092,0
537.156,-0.012
538.227,0
539.301,-0.006
540.371,-0.007
541.439,-0.006
542.507,-0.002
543.579,-0.001
544.655,-0.001
545.728,-0.002
546.802,-0.013
547.874,-0.003
548.950,-0.004
550.008,-0.004
551.068,0.005
552.136,0.007
553.222,-0.001
554.296,-0.001
555.365,-0.014
556.441,0.003
557.513,-0.002
558.583,-0.003
559.644,-0.008
560.716,0.001
561.786,0.002
562.854,-0.012
563.935,0.008
565.015,0.007
566.083,-0.001
567.144,0.012
568.216,-0.017
569.280,-0.005
570.337,0.042
571.416,-0.034
572.502,-0.008
573.579,-0.005
574.659,-0.011
575.736,-0.007
576.805,-0.019
577.874,-0.007
578.951,-0.006
580.023,0
581.098,-0.008
582.179,0.015
583.265,0.006
584.348,-0.001
585.403,-0.073
586.497,0.025
587.580,0.009
588.656,-0.011
589.739,-0.009
590.822,-0.007
591.902,0
592.984,0.02
594.055,-0.031
595.141,0.015
596.222,-0.004
597.305,-0.007
598.384,-0.003
599.480,-0.005
600.559,-0.006
601.633,-0.005
602.722,0.006
603.816,0.009
604.900,-0.009
605.970,-0.018
607.037,-0.024
608.130,0.012
609.246,0.036
610.323,-0.025
611.389,-0.029
612.491,0.029
613.568,-0.016
614.650,-0.008
615.730,0.002
616.810,-0.002
617.891,-0.006
618.971,0.01
620.050,0.008
621.138,-0.001
622.236,-0.004
623.327,-0.013
624.408,-0.02
625.477,-0.013
626.553,0.002
627.632,0.002
628.717,0.009
629.800,-0.001
630.882,-0.004
631.967,-0.001
633.051,0
634.128,-0.006
635.198,0.012
636.270,0.007
637.352,0.005
638.436,0.007
639.510,-0.009
640.581,-0.011
641.645,0.002
642.712,0.006
643.782,0.002
644.858,-0.004
645.927,-0.007
646.985,-0.001
648.048,0.008
649.108,0.014
650.176,0.004
651.241,-0.008
652.309,-0.01
653.363,-0.01
654.405,0.008
655.443,0.024
656.503,0.019
657.566,0.012
658.627,-0.001
659.680,-0.008
660.734,-0.012
661.792,-0.005
662.841,-0.004
663.886,-0.003
664.930,0.011
665.981,0.006
667.041,-0.003
668.098,-0.004
669.149,-0.011
670.195,-0.015
671.236,0.01
672.278,0.013
673.324,0.018
674.374,0.01
675.425,0.005
676.470,0.006
677.514,0.006
678.557,0.015
679.604,0.006
680.653,0.007
681.705,0.004
682.755,-0.008
683.799,-0.002
684.841,0.006
685.882,-0.002
686.930,0.005
687.986,0.004
689.039,-0.009
690.090,-0.005
691.141,-0.006
692.192,-0.008
693.249,0.002
694.301,-0.013
695.367,-0.005
696.426,-0.007
697.484,-0.009
698.538,-0.006
699.602,-0.005
700.664,0.005
701.715,0
702.773,0.008
703.840,-0.005
704.916,0.008
705.982,-0.008
707.050,-0.014
708.108,-0.009
709.154,0.002
710.214,0.008
711.292,0.017
712.364,0.001
713.429,-0.008
714.495,-0.013
715.563,0.001
716.614,-0.003
717.675,0.005
718.741,0.004
719.815,0.001
720.883,-0.003
721.945,-0.003
723.001,0.004
724.065,0.013
725.132,0.008
726.199,-0.004
727.264,0
728.332,0.007
729.399,0.001
730.468,-0.008
731.541,0.003
732.600,-0.011
733.656,0.002
734.714,0.009
735.782,0.011
736.861,0.007
737.928,-0.002
738.990,-0.007
740.054,0.005
741.120,-0.003
742.180,0.001
743.241,0.008
744.302,0.008
745.371,0.009
746.440,0.004
747.502,0.003
748.556,0
749.616,0.016
750.679,0.006
751.746,0.007
752.807,0.001
753.868,0.003
754.932,0.002
756.001,-0.004
757.064,-0.01
758.117,-0.006
759.174,0
760.230,-0.001
761.294,0.007
762.354,-0.003
763.418,-0.004
764.479,0.003
765.539,-0.01
766.604,0.007
767.668,-0.003
768.731,0
769.792,-0.002
770.858,-0.004
771.926,-0.002
772.987,-0.003
774.042,-0.001
775.086,0
776.142,0.01
777.204,0.002
778.264,-0.005
779.327,-0.008
780.378,-0.002
781.419,-0.013
782.470,0.011
783.518,0.002
784.556,0
785.595,-0.005
786.640,0.007
787.683,0.003
788.711,-0.007
789.741,-0.005
790.768,-0.01
791.793,-0.004
792.810,-0.002
793.827,0.001
794.843,-0.008
795.864,0.005
796.876,-0.002
797.879,0
798.879,-0.005
799.895,0.002
800.898,-0.012
801.892,-0.01
802.881,0.008
803.866,-0.007
804.860,0.003
805.857,0.011
806.841,-0.013
807.835,0.004
808.822,-0.012
809.807,0.007
810.794,-0.003
811.780,-0.003
812.769,-0.002
813.752,0.005
814.731,-0.002
815.715,-0.004
816.704,0.004
817.692,0.007
818.671,-0.003
819.651,0
820.632,-0.004
821.611,-0.003
822.590,0.002
823.574,0.007
824.556,-0.012
825.537,-0.002
826.516,-0.003
827.493,0.003
828.471,-0.008
829.451,0
830.434,0.008
831.421,-0.005
832.404,-0.006
833.382,0.006
834.359,-0.007
835.342,0.005
836.322,0.001
837.304,0.009
838.286,-0.01
839.270,0.001
840.249,0.002
841.233,0.003
842.212,-0.003
843.195,-0.006
844.181,0.006
845.164,-0.007
846.143,0.005
847.126,-0.003
848.111,0
