s,Z
509.554,587.308
510.612,587.307
511.663,587.302
512.715,587.292
513.768,587.296
514.82,587.295
515.879,587.29
516.939,587.288
517.995,587.273
519.058,587.266
520.117,587.251
521.174,587.247
522.232,587.249
523.286,587.242
524.353,587.236
525.421,587.235
526.49,587.218
527.552,587.213
528.614,587.205
529.68,587.199
530.748,587.2
531.815,587.19
532.879,587.186
533.942,587.183
535.017,587.181
536.092,587.181
537.156,587.168
538.227,587.168
539.301,587.162
540.371,587.154
541.439,587.148
542.507,587.146
543.579,587.145
544.655,587.144
545.728,587.142
546.802,587.128
547.874,587.125
548.95,587.121
550.008,587.117
551.068,587.122
552.136,587.13
553.222,587.129
554.296,587.128
555.365,587.113
556.441,587.116
557.513,587.114
558.583,587.111
559.644,587.103
560.716,587.104
561.786,587.106
562.854,587.093
563.935,587.102
565.015,587.11
566.083,587.109
567.144,587.122
568.216,587.104
569.28,587.099
570.337,587.143
571.416,587.106
572.502,587.097
573.579,587.092
574.659,587.08
575.736,587.072
576.805,587.052
577.874,587.044
578.951,587.038
580.023,587.038
581.098,587.029
582.179,587.045
583.265,587.051
584.348,587.05
585.403,586.973
586.497,587
587.58,587.01
588.656,586.998
589.739,586.988
590.822,586.98
591.902,586.98
592.984,587.002
594.055,586.969
595.141,586.985
596.222,586.981
597.305,586.973
598.384,586.97
599.48,586.965
600.559,586.958
601.633,586.953
602.722,586.959
603.816,586.969
604.9,586.959
605.97,586.94
607.037,586.914
608.13,586.927
609.246,586.967
610.323,586.94
611.389,586.909
612.491,586.941
613.568,586.924
614.65,586.915
615.73,586.917
616.81,586.915
617.891,586.908
618.971,586.919
620.05,586.928
621.138,586.927
622.236,586.923
623.327,586.909
624.408,586.887
625.477,586.873
626.553,586.875
627.632,586.877
628.717,586.887
629.8,586.886
630.882,586.882
631.967,586.881
633.051,586.881
634.128,586.874
635.198,586.887
636.27,586.894
637.352,586.899
638.436,586.907
639.51,586.897
640.581,586.885
641.645,586.887
642.712,586.893
643.782,586.895
644.858,586.891
645.927,586.883
646.985,586.882
648.048,586.89
649.108,586.905
650.176,586.909
651.241,586.901
652.309,586.89
653.363,586.879
654.405,586.887
655.443,586.912
656.503,586.932
657.566,586.945
658.627,586.944
659.68,586.936
660.734,586.923
661.792,586.918
662.841,586.914
663.886,586.911
664.93,586.922
665.981,586.928
667.041,586.925
668.098,586.921
669.149,586.909
670.195,586.893
671.236,586.903
672.278,586.917
673.324,586.936
674.374,586.947
675.425,586.952
676.47,586.958
677.514,586.964
678.557,586.98
679.604,586.986
680.653,586.993
681.705,586.997
682.755,586.989
683.799,586.987
684.841,586.993
685.882,586.991
686.93,586.996
687.986,587
689.039,586.99
690.09,586.985
691.141,586.979
692.192,586.971
693.249,586.973
694.301,586.959
695.367,586.954
696.426,586.947
697.484,586.937
698.538,586.931
699.602,586.926
700.664,586.931
701.715,586.931
702.773,586.939
703.84,586.934
704.916,586.943
705.982,586.934
707.05,586.919
708.108,586.91
709.154,586.912
710.214,586.92
711.292,586.938
712.364,586.939
713.429,586.93
714.495,586.916
715.563,586.917
716.614,586.914
717.675,586.919
718.741,586.923
719.815,586.924
720.883,586.921
721.945,586.918
723.001,586.922
724.065,586.936
725.132,586.945
726.199,586.941
727.264,586.941
728.332,586.949
729.399,586.95
730.468,586.941
731.541,586.944
732.6,586.932
733.656,586.934
734.714,586.943
735.782,586.955
736.861,586.963
737.928,586.961
738.99,586.954
740.054,586.959
741.12,586.956
742.18,586.957
743.241,586.965
744.302,586.973
745.371,586.983
746.44,586.987
747.502,586.99
748.556,586.99
749.616,587.007
750.679,587.013
751.746,587.021
752.807,587.022
753.868,587.025
