0.000000,-0.300139
22.757805,-0.300139
45.600743,-0.301025
68.487479,-0.300428
79.243180,-0.306790
102.157969,-0.304931
125.207813,-0.302682
148.397219,-0.303818
171.740513,-0.302550
195.110761,-0.300790
218.369971,-0.299460
229.052498,-0.304133
252.313107,-0.291013
275.546621,-0.267468
298.793050,-0.233007
322.076109,-0.190578
345.458077,-0.145288
368.761312,-0.090644
392.055574,-0.030728
402.918097,0.002600
426.380375,0.050262
449.800678,0.100564
473.125225,0.150953
496.413378,0.195458
519.611608,0.244819
542.690464,0.301336
565.764636,0.352253
588.859534,0.403531
599.788251,0.420731
622.907752,0.470436
646.023211,0.512371
669.269147,0.552146
692.417443,0.581196
715.312263,0.604264
738.014137,0.614597
760.672183,0.621474
783.337083,0.624757
805.973488,0.624102
816.834150,0.616736
839.608117,0.622839
862.640900,0.621587
885.904840,0.621881
909.159990,0.620921
932.335033,0.614060
955.454628,0.598520
978.548704,0.572552
1001.498532,0.534775
1024.331182,0.492679
1035.066787,0.473460
1058.050991,0.430471
1081.263728,0.387208
1104.658061,0.352774
1128.023575,0.333355
1151.278148,0.327722
1174.412320,0.327175
1185.150293,0.322326
1208.151916,0.322355
1231.050159,0.322960
1253.772607,0.318650
1276.363627,0.305257
1298.871192,0.284507
1321.432371,0.259585
1344.125310,0.232157
1366.962663,0.204524
1389.836985,0.179848
1412.769010,0.154911
1423.610668,0.139946
1446.576665,0.127791
1469.429186,0.117198
1492.146428,0.115798
1514.736950,0.114959
1537.129774,0.115688
1559.345015,0.117379
1581.529078,0.116277
1603.845415,0.116478
1626.354510,0.113705
1649.059537,0.106051
1671.937261,0.091506
1682.750346,0.082729
1705.670333,0.051802
1728.580109,0.009391
1751.496794,-0.043399
1774.334293,-0.095765
1797.246503,-0.144412
1820.292164,-0.191643
1843.464371,-0.231583
1854.279431,-0.249631
1877.666634,-0.273034
1901.228902,-0.282810
1924.876610,-0.284315
1948.627989,-0.283815
1972.365823,-0.282014
1995.925663,-0.278472
2006.696023,-0.270608
2029.972409,-0.251316
2052.986704,-0.217206
2075.884227,-0.176627
2098.792250,-0.128336
2121.790177,-0.074539
2144.913800,-0.017317
2168.083940,0.036550
2178.855867,0.050701
2202.233013,0.108906
2225.777678,0.159120
2249.499793,0.198533
2273.449342,0.228923
2297.618658,0.243065
2308.494837,0.249384
2332.778010,0.238342
2357.032791,0.215645
2381.206843,0.182143
2405.161955,0.136600
2428.873133,0.083027
2439.749958,0.061879
2463.270174,-0.000605
2486.555435,-0.051065
2509.536844,-0.100482
2532.292523,-0.150492
2554.868622,-0.199859
2577.260022,-0.245727
2599.461156,-0.283420
2621.465138,-0.303644
2643.252982,-0.317675
2664.790235,-0.321050
2686.109594,-0.320051
2707.342602,-0.315675
2728.663087,-0.313899
2750.046455,-0.321020
2771.474939,-0.326202
2793.037921,-0.328865
2814.777811,-0.322886
2836.743388,-0.322014
2859.107080,-0.318398
2881.610550,-0.315320
2903.948195,-0.304778
2926.017663,-0.286187
2936.830916,-0.276714
2958.684872,-0.245771
2980.311618,-0.206410
3001.818442,-0.170336
3023.417405,-0.133756
3045.368669,-0.098567
3067.873798,-0.062805
3090.864334,-0.024026
3114.154083,0.014963
3137.658447,0.054293
3161.401104,0.090269
3185.372789,0.130216
3196.223782,0.143918
3220.361015,0.181937
3244.699345,0.222490
3269.263834,0.262294
3293.846368,0.301747
3304.676365,0.315224
3329.237859,0.359776
3353.707243,0.395946
3378.004926,0.428610
3402.054716,0.454683
3412.865078,0.464109
3436.735042,0.482469
3460.346123,0.487056
3483.817421,0.475697
3507.171980,0.451461
3530.374104,0.413638
3553.224117,0.369361
3575.704904,0.323292
3597.747335,0.280705
3619.392890,0.237865
3640.611697,0.195195
3661.580331,0.147570
3682.440267,0.103515
3703.613676,0.052941
3725.192984,-0.000038
3746.996409,-0.051803
3768.879832,-0.098596
3790.723559,-0.149116
3812.465495,-0.194011
3834.290878,-0.233176
3856.236859,-0.257764
3878.350975,-0.272813
3889.084656,-0.280458
3911.322028,-0.277326
3933.638228,-0.267738
3956.034952,-0.248202
3978.463964,-0.221007
4000.830934,-0.196840
4023.072991,-0.182280
4045.118067,-0.169828
4066.949603,-0.155571
4088.675014,-0.148012
4110.401349,-0.149289
4132.246851,-0.167616
4154.287718,-0.200511
4176.677743,-0.242835
4199.307538,-0.290658
4222.115728,-0.336802
4244.981150,-0.384537
4255.800723,-0.404541
4278.719599,-0.447634
4301.691292,-0.475074
4324.626179,-0.489922
4347.528020,-0.489622
4370.335099,-0.481035
4393.007544,-0.464977
4415.677969,-0.443157
4438.528074,-0.417086
4449.329691,-0.406940
4472.345561,-0.385584
4495.583458,-0.374562
4519.004676,-0.365964
4542.450894,-0.362771
4565.943859,-0.363616
4589.500239,-0.360823
4600.323021,-0.366829
4623.897046,-0.359154
4647.482445,-0.350262
4671.029955,-0.334581
4694.597882,-0.318236
4718.354086,-0.291664
4742.254937,-0.260165
4753.043673,-0.245148
4777.044212,-0.211046
4800.977172,-0.172324
4824.882059,-0.142710
4848.760446,-0.123757
4859.551067,-0.120258
4883.468257,-0.112045
4907.387014,-0.106387
4931.181147,-0.103860
4954.973051,-0.101714
4978.773471,-0.100889
4989.567228,-0.103806
5013.385776,-0.100996
5037.275140,-0.104758
5061.318280,-0.103636
5085.376917,-0.102785
5109.465686,-0.102061
5120.207064,-0.101741
5144.310240,-0.104695
5168.293783,-0.107787
5192.130662,-0.117300
5215.872688,-0.137229
5226.596008,-0.145788
5250.214709,-0.185344
5273.696105,-0.230758
5296.994741,-0.274485
5320.203046,-0.319023
5343.330323,-0.362771
5366.377999,-0.407432
5389.208122,-0.447037
5400.083788,-0.454270
5422.548025,-0.494882
5444.728205,-0.516762
5466.700969,-0.524088
5488.548472,-0.526943
5510.337884,-0.523865
5532.126791,-0.524090
5553.986506,-0.524066
5576.009569,-0.526893
5598.140264,-0.519620
5620.426913,-0.508763
5642.764901,-0.492694
