433357.992056,4503993.507298,912.055000
433334.833884,4503986.168725,911.345000
433311.611414,4503978.774962,911.165000
433288.211740,4503971.373564,910.365000
433264.581242,4503963.909182,909.475000
433240.741153,4503956.381615,909.090000
433216.659444,4503948.772548,908.380000
433192.389185,4503941.076865,907.905000
433180.668328,4503937.413756,907.450000
433156.053217,4503929.581708,907.055000
433131.276101,4503921.858211,907.210000
433106.240548,4503914.546543,907.010000
433080.823340,4503908.122391,906.525000
433055.016799,4503902.911488,906.140000
433029.003356,4503899.112262,905.900000
433002.768983,4503896.738797,905.730000
432976.305220,4503896.028454,906.015000
432949.650989,4503896.976232,905.955000
432923.020961,4503899.426663,905.675000
432910.641905,4503900.948195,905.015000
432884.454066,4503905.688474,904.910000
432858.892404,4503911.911989,904.695000
432833.907515,4503919.637810,904.295000
432809.441192,4503928.694302,904.305000
432785.558581,4503939.234415,903.850000
432762.368475,4503951.145483,902.825000
432739.949892,4503964.156954,901.810000
432718.253892,4503978.339037,900.980000
432697.053187,4503993.624002,900.240000
432676.008354,4504009.684598,899.720000
432654.872933,4504026.290420,899.055000
432644.639751,4504034.376305,898.725000
432623.232789,4504051.487155,897.965000
432601.554334,4504068.721505,896.235000
432579.756414,4504086.050063,895.350000
432557.834986,4504103.417021,894.525000
432535.835745,4504120.784754,893.720000
432513.707468,4504137.972280,892.855000
432491.273626,4504154.650871,892.240000
432468.194645,4504170.479324,891.145000
432444.403520,4504185.100022,890.385000
432419.957146,4504198.149544,889.715000
432394.944048,4504209.627089,888.765000
432369.572318,4504219.828535,888.455000
432343.867343,4504229.209602,888.705000
432317.869586,4504238.323579,889.020000
432291.634148,4504247.388633,889.145000
432265.243722,4504256.538950,889.225000
432238.587628,4504265.677826,889.065000
432211.787861,4504274.590137,888.995000
432184.919788,4504282.996035,889.200000
432157.972654,4504290.495511,889.070000
432130.875626,4504297.089207,889.105000
432103.334729,4504302.775157,888.805000
432075.388303,4504307.487882,888.890000
432047.247362,4504311.453439,889.130000
432019.069857,4504314.902994,889.050000
431990.784085,4504318.130326,889.320000
431948.317729,4504322.911394,889.715000
431919.882637,4504326.070581,889.815000
431891.546812,4504329.238270,889.350000
431863.430786,4504332.427314,888.770000
431835.518764,4504335.461053,888.270000
431807.591997,4504338.043738,887.875000
431779.706574,4504339.728201,887.570000
431752.084862,4504340.047150,886.980000
431724.670808,4504338.684714,886.945000
431697.322966,4504335.665455,886.925000
431670.084360,4504331.049464,886.745000
431643.009460,4504324.985118,886.580000
431616.197392,4504317.853010,886.225000
431589.422579,4504310.157694,885.820000
431562.628157,4504302.262594,885.475000
431535.869005,4504294.357963,885.040000
431509.184892,4504286.531821,884.930000
431482.638124,4504279.011584,884.700000
431456.243199,4504272.215836,883.925000
431429.877522,4504266.676102,883.270000
431403.411806,4504262.579686,883.410000
431376.903843,4504260.047018,883.170000
431350.580596,4504259.108561,882.740000
431324.353461,4504259.755836,882.260000
431311.790244,4504260.421038,882.045000
431285.878576,4504263.391812,881.560000
431260.026135,4504267.785826,881.625000
431234.379011,4504273.313248,881.625000
431208.833621,4504279.495831,881.250000
431183.125014,4504286.024311,881.280000
431157.220035,4504292.377899,880.600000
431131.163137,4504298.002533,880.280000
431104.952704,4504302.344572,879.440000
431078.595166,4504305.334178,878.975000
431052.208971,4504306.760874,878.435000
431025.868117,4504306.586760,877.450000
430999.679265,4504304.857365,876.695000
430973.771016,4504301.692458,875.705000
430948.249157,4504297.044539,874.615000
430935.761807,4504294.434262,874.370000
430910.720054,4504287.720910,873.180000
430885.962701,4504279.986078,872.425000
430861.392980,4504271.868068,871.395000
430836.875284,4504263.638000,870.085000
430812.420885,4504255.365536,868.955000
430787.909421,4504247.056472,867.675000
430763.227785,4504238.735114,866.845000
430738.243688,4504230.267781,865.870000
430712.889356,4504221.603915,864.990000
430687.005957,4504212.800854,864.000000
430660.792622,4504203.945121,862.725000
430634.278635,4504195.138820,861.570000
430607.654563,4504186.687235,860.490000
430580.821498,4504178.996067,859.270000
430553.795125,4504172.228010,858.380000
430526.474978,4504166.621300,857.515000
430498.801733,4504162.269536,857.010000
430470.687175,4504159.206111,857.370000
430442.393814,4504157.475113,856.610000
430414.092441,4504157.158677,856.515000
430385.768257,4504158.187159,855.935000
430357.555059,4504160.475560,856.020000
430329.350203,4504164.029489,856.040000
430301.111604,4504168.891226,856.610000
430272.874475,4504175.037163,857.140000
430244.720494,4504182.489805,857.575000
430217.070977,4504191.231234,858.560000
430190.149441,4504201.301219,859.075000
430151.837856,4504218.527089,860.880000
430126.404479,4504231.281807,862.330000
430101.483210,4504244.627324,863.495000
430077.122661,4504258.083963,864.505000
430052.982589,4504271.250147,865.135000
430028.745519,4504283.510077,865.970000
430004.305456,4504294.515794,866.580000
429979.628765,4504304.081522,867.180000
429942.281558,4504315.306872,868.160000
429916.737406,4504321.131017,868.750000
429891.231564,4504325.382310,869.240000
429865.976674,4504328.077359,869.480000
429840.990429,4504329.215983,869.770000
429816.093961,4504328.985987,869.850000
429791.418331,4504327.390782,870.160000
429767.183791,4504324.502712,870.270000
429743.447347,4504320.358467,870.055000
429720.161472,4504315.177154,870.800000
429696.949088,4504309.157753,871.615000
429673.653426,4504302.576242,872.365000
429650.342228,4504295.855378,872.620000
429627.057807,4504289.348352,872.780000
429603.933529,4504283.300483,872.590000
429581.002995,4504277.892910,873.120000
429569.681204,4504275.380872,873.320000
429546.525626,4504270.896754,873.620000
429523.286251,4504266.915979,874.295000
429499.859459,4504263.341828,874.965000
429476.228750,4504259.927884,875.750000
429452.466448,4504256.459430,876.550000
429428.814002,4504252.627104,877.070000
429405.483582,4504248.024110,877.595000
429382.560484,4504242.310004,877.850000
429360.047974,4504235.456826,878.345000
429338.010727,4504227.561667,878.755000
429316.246860,4504218.626433,879.195000
429294.830263,4504208.599250,880.030000
429273.787702,4504197.689230,880.515000
429252.732365,4504186.188506,880.660000
429242.598774,4504180.539099,881.085000
429221.467810,4504168.546013,881.720000
429200.214786,4504156.758861,881.935000
429178.614898,4504145.375198,881.980000
429156.580650,4504134.502870,882.505000
429134.170428,4504124.322782,882.755000
429111.333329,4504114.695840,882.620000
429088.095818,4504105.426391,882.525000
429064.490780,4504096.248920,882.355000
429040.470756,4504087.015008,882.920000
429016.148801,4504077.695656,882.870000
428991.670516,4504068.331356,882.730000
428967.150246,4504059.028013,882.405000
428942.518544,4504049.930540,882.700000
428930.595085,4504045.675843,882.840000
428905.864441,4504037.351763,882.025000
428881.077433,4504029.805285,881.650000
428856.203984,4504023.222808,881.070000
428831.326478,4504017.701243,881.100000
428806.447725,4504013.161483,880.710000
428781.296118,4504009.350213,880.575000
428755.930982,4504006.173842,880.825000
428730.629733,4504003.383105,881.005000
428705.510912,4504000.781456,880.755000
428680.431425,4503998.221394,880.365000
428655.397697,4503995.633057,880.355000
428630.364035,4503993.054112,880.675000
428618.696059,4503991.826298,880.750000
428593.619563,4503989.215314,880.925000
428568.446479,4503986.507639,880.865000
428543.153592,4503983.866341,881.400000
428517.829486,4503981.295224,881.690000
428492.729547,4503978.833688,881.765000
428467.852396,4503976.337526,882.285000
428442.902870,4503973.683957,883.120000
428418.131832,4503970.810074,884.310000
428406.461944,4503969.391859,884.155000
428382.407784,4503965.934262,884.420000
428358.611273,4503961.650743,885.480000
428335.123231,4503956.303532,886.225000
428312.173359,4503949.839228,886.740000
428289.893944,4503942.386815,887.010000
428268.218179,4503933.998117,886.960000
428247.086759,4503924.766753,886.930000
428226.409872,4503914.563316,887.420000
428205.989238,4503903.394365,887.930000
428185.529649,4503891.500042,888.510000
428164.891324,4503879.077099,888.790000
428143.926688,4503866.247937,889.355000
428122.693975,4503853.174851,889.455000
428112.054846,4503846.666470,889.385000
428090.312917,4503833.323889,889.455000
428068.140841,4503819.827350,889.130000
428045.573542,4503806.125334,889.140000
428022.732168,4503792.658681,887.855000
427999.514754,4503779.870361,887.360000
427963.771806,4503762.951101,886.170000
427939.194538,4503753.130565,886.145000
427913.890551,4503744.712951,885.630000
427888.062360,4503737.761429,885.255000
427861.798610,4503732.284455,885.275000
427835.149031,4503728.295503,884.430000
427808.060563,4503725.799754,884.700000
427780.655626,4503725.000725,884.510000
427753.108365,4503725.957219,884.470000
427725.585171,4503728.658316,884.435000
427698.222686,4503732.949145,884.835000
427671.434125,4503738.704706,884.965000
427645.304326,4503745.905568,884.625000
427619.761373,4503754.440758,884.540000
427594.677556,4503764.288247,884.900000
427569.815468,4503775.073498,885.160000
427545.031723,4503786.258193,886.505000
427520.077602,4503797.398103,893.055000
427495.000687,4503807.925158,895.520000
427469.599780,4503817.548198,895.245000
427443.775528,4503825.886695,894.815000
427417.576672,4503832.856412,895.150000
427390.877929,4503838.323663,895.275000
427363.771234,4503842.273596,894.450000
427336.578076,4503844.623969,894.125000
427309.426613,4503845.443319,894.260000
427282.211591,4503844.835043,894.755000
427255.054181,4503842.877038,894.465000
427228.092578,4503839.577256,894.460000
427201.294728,4503835.280303,894.730000
427188.270615,4503833.067712,894.460000
427161.650217,4503828.089882,895.150000
427135.175171,4503823.129327,896.470000
427108.612596,4503818.276733,896.670000
427081.970493,4503813.625087,897.030000
427055.217445,4503809.221209,897.250000
427028.312187,4503805.191130,897.170000
427001.230031,4503801.544405,897.195000
426973.902851,4503798.197955,897.180000
426946.245532,4503795.138664,897.305000
426918.446272,4503792.415857,897.335000
426890.599154,4503789.870429,897.790000
426862.667105,4503787.335245,897.790000
426834.770814,4503784.837037,897.065000
426807.162333,4503782.433802,896.885000
426779.862006,4503780.032278,897.845000
426752.812698,4503777.586509,898.220000
426725.872931,4503775.116493,897.695000
426713.223941,4503773.975780,897.800000
426686.443516,4503771.504332,897.955000
426659.720333,4503769.092904,897.990000
426633.167818,4503766.749675,898.540000
426606.693346,4503764.419725,899.055000
426580.288897,4503762.010078,899.075000
426553.987599,4503759.646037,899.170000
426527.750447,4503757.323324,899.735000
426501.564561,4503755.172350,899.760000
426489.208115,4503754.252446,900.150000
426463.014299,4503752.376187,900.220000
426436.720108,4503750.738296,900.740000
426410.227533,4503749.456066,901.100000
426383.711083,4503748.625470,901.360000
426357.226978,4503748.199430,901.480000
426330.852575,4503748.121342,902.095000
426304.496168,4503748.429346,902.830000
426278.065536,4503749.110378,902.490000
426251.613996,4503750.182539,903.170000
426225.127525,4503751.659923,902.790000
426198.602724,4503753.556520,903.590000
426172.096445,4503755.890376,903.855000
426145.596985,4503758.908192,903.430000
426119.067792,4503762.852280,904.470000
426092.658558,4503767.814194,904.745000
426079.777678,4503770.436195,904.845000
426053.856965,4503776.789177,904.440000
426028.203262,4503783.986373,904.470000
426002.782438,4503791.800144,904.600000
425977.480857,4503799.845445,904.350000
425952.336945,4503807.712456,904.745000
425927.039290,4503814.720350,904.935000
425901.306629,4503820.369451,905.885000
425875.234664,4503824.668106,905.925000
425848.977443,4503827.791584,905.985000
425822.601434,4503830.013730,906.420000
425796.177452,4503832.041042,907.075000
425769.813863,4503834.440045,907.890000
425743.634482,4503837.549165,908.215000
425717.733215,4503841.902505,906.965000
425692.206013,4503847.885269,907.785000
425666.956531,4503855.423979,908.550000
425642.062502,4503864.499243,908.695000
425617.590073,4503874.994079,908.990000
425593.602265,4503886.833410,910.455000
425569.902562,4503899.847057,911.575000
425546.313531,4503913.645969,912.115000
425534.941680,4503920.483057,912.810000
425511.464857,4503934.862539,914.700000
425488.077457,4503949.320290,916.225000
425464.637631,4503963.839129,917.125000
425441.033167,4503978.531852,918.335000
425417.213840,4503993.333819,920.865000
425393.186780,4504008.249613,922.500000
425369.113727,4504023.161297,923.155000
425345.177956,4504037.978633,924.370000
425321.273682,4504052.749195,926.105000
425297.315401,4504067.422684,927.490000
425273.423831,4504081.676838,927.975000
425249.544793,4504095.056251,927.840000
425225.256553,4504107.183638,928.180000
425200.433124,4504117.860230,928.685000
425175.281433,4504126.883856,930.240000
425149.731378,4504134.329690,930.970000
425123.661062,4504140.403658,932.420000
425097.120282,4504145.128554,933.895000
425070.308008,4504148.567492,934.890000
425043.411471,4504151.025673,935.680000
425016.630578,4504153.008210,936.010000
424990.004434,4504154.882272,936.320000
424963.395773,4504156.732985,936.620000
424950.821090,4504157.660311,936.300000
424924.259235,4504159.585137,936.500000
424897.587709,4504161.520476,937.190000
424870.682547,4504163.467574,937.200000
424843.593618,4504165.453853,937.040000
424816.519060,4504167.458692,936.960000
424789.449041,4504169.561295,937.165000
424762.730901,4504172.135008,936.745000
424736.347130,4504175.547552,936.730000
424710.159938,4504180.181853,937.250000
424684.281155,4504186.236833,937.545000
424658.924699,4504193.849901,937.325000
424634.291491,4504202.925957,937.555000
424610.312810,4504213.321460,937.850000
424586.862720,4504224.842275,937.925000
424563.555450,4504237.515571,938.195000
424540.111474,4504251.018511,937.990000
424516.540767,4504264.936898,939.080000
424492.841095,4504279.052092,939.360000
424468.938481,4504293.402058,939.385000
424444.951627,4504307.818094,938.850000
424420.930260,4504322.313667,938.440000
424396.799530,4504336.842994,937.930000
424372.524494,4504351.104018,938.295000
