s,z
7430.938,868.13
7451.089,867.58
7471.258,867.09
7491.415,866.67
7511.591,866.4
7531.788,866.16
7552.002,866.1
7572.187,866.1
7592.306,866.25
7612.367,866.46
7632.417,866.72
7652.439,866.95
7672.432,867.24
7692.401,867.53
7712.33,867.82
7732.246,868.08
7752.145,868.35
7772.025,868.63
7791.893,868.96
7811.712,869.24
7831.547,869.41
7851.426,869.55
7871.367,869.63
7891.401,869.7
7911.369,869.18
7931.442,869.31
7951.287,869.23
7970.972,869.19
7990.469,869.12
8009.838,869.07
8029.216,869.02
8048.606,869.15
8067.964,869.27
8087.247,869.39
8106.472,869.57
8125.605,869.8
8144.662,870
8163.622,870.32
8182.445,870.55
8201.126,870.91
8219.658,871.27
8238.038,871.59
8256.281,871.85
8274.429,872.11
8292.525,872.22
8310.719,872.36
8329.005,872.44
8347.442,872.47
8366.057,872.45
8384.917,872.38
8404.023,872.25
8423.407,872.16
8443.043,872.04
8462.923,871.94
8483.038,871.85
8503.359,871.83
8523.854,871.93
8544.472,872.07
8565.189,872.34
8585.96,872.59
8606.827,872.85
8627.726,873.17
8648.718,873.45
8669.769,873.74
8690.889,874.05
8712.111,874.3
8733.393,874.6
8754.752,874.91
8776.157,875.21
8797.6,875.52
8819.023,875.82
8840.475,876.09
8861.932,876.38
8883.41,876.66
8904.894,876.98
8926.385,877.26
8947.885,877.56
8969.365,877.86
8990.839,878.15
9012.319,878.43
9033.789,878.73
9055.243,879.02
9076.682,879.27
9098.137,879.5
9119.613,879.72
9141.107,879.94
9162.662,880.02
9184.294,880.14
9206.014,880.22
9227.801,880.33
9249.674,880.43
9271.619,880.56
9293.631,880.68
9315.701,880.78
9337.79,880.92
9359.908,881.03
9381.956,881.19
9403.71,881.42
9425.15,881.54
9446.287,881.66
9467.127,881.76
9487.796,881.84
9508.437,881.91
9529.107,882.02
9549.88,882.08
9570.781,882.1
9591.785,882.2
9612.883,882.29
9634.093,882.38
9655.386,882.48
9676.652,882.59
9697.598,882.77
9718.218,883.03
9738.648,883.41
9759.006,883.88
9779.256,884.4
9799.411,885.07
9819.351,885.92
9839.17,886.69
9858.965,887.51
9878.769,888.36
9898.622,889.23
9918.533,890.1
9938.498,890.96
9958.52,891.83
9978.613,892.7
9998.761,893.57
10018.972,894.42
10039.249,895.29
10059.579,896.19
10079.972,897.07
10100.443,898.01
10120.92,899.02
10141.435,900.01
10161.989,900.99
10182.549,901.98
10203.076,902.95
10223.605,903.9
10244.115,904.84
10264.611,905.77
10285.1,906.73
10305.543,907.71
10325.99,908.55
10346.453,909.37
10367.025,910.05
10387.684,910.73
10408.446,911.31
10429.381,911.81
10450.454,912.24
10471.686,912.64
10493.09,912.9
10514.675,913.15
10536.412,913.29
10558.28,913.45
10580.272,913.53
10602.435,913.68
10624.765,913.78
10647.226,913.93
10669.792,914.02
10692.461,914.15
10715.254,914.24
10738.167,914.38
10761.174,914.52
