s,g
7933.38,-0.01113
7957.767,-0.0164
7982.224,-0.02903
8006.53,-0.02962
8030.7,-0.0302
8054.726,-0.02497
8078.373,-0.02918
8101.461,-0.03378
8123.99,-0.02486
8146.155,-0.02166
8168.109,-0.02505
8190.034,-0.01916
8212.215,-0.01398
8234.833,-0.01017
8257.825,-0.01522
8281.014,-0.02587
8304.341,-0.02186
8327.636,-0.02576
8350.792,-0.02677
8373.763,-0.01654
8396.505,-0.0255
8418.89,-0.04289
8440.965,-0.03216
8462.915,-0.0205
8485.049,-0.0131
8507.298,-0.02832
8529.396,-0.01855
8551.021,-0.03977
8571.779,-0.03324
8591.968,-0.00396
8612.335,-0.01227
8633.185,-0.01391
8654.761,-0.0241
8677.087,-0.02643
8700.204,-0.02682
8724.031,-0.01805
8748.636,-0.03455
8773.647,-0.03518
8798.883,-0.04597
8824.378,-0.03569
8850.425,-0.0238
8876.979,-0.04594
8903.986,-0.04295
8931.285,-0.03956
8958.8,-0.03634
8986.344,-0.02723
9013.769,-0.03282
9040.777,-0.03073
9067.388,-0.03871
9093.636,-0.03124
9119.486,0.0089
9144.873,-0.00276
9169.803,0.00361
9194.132,-0.00123
9217.502,-0.00685
9239.773,0.00898
9261.397,0.03098
9282.892,0.03908
9304.644,0.03356
9326.774,0.03886
9349.324,0.03991
9372.224,0.04323
9395.25,0.04907
9417.9,0.04194
9439.879,0.04914
9461.508,0.07305
9482.945,0.07277
9504.237,0.05448
9525.484,0.06919
9546.587,0.03696
9567.55,0.03482
9588.718,0.04535
9610.285,0.03617
9632.343,0.03672
9654.832,0.03557
9677.736,0.03755
9700.977,0.02453
9724.575,0.03729
9748.545,0.0363
9772.925,0.0402
9797.851,0.04614
9823.185,0.03829
9848.968,0.03142
9875.235,0.03579
9901.907,0.02475
9928.706,0.01866
9955.565,0.0242
9982.14,0.01618
10008.317,0.00917
10034.043,0.00039
10059.422,0.01024
10084.486,0.00359
10109.326,-0.00081
10134.018,0.01174
10158.411,-0.00369
10182.63,0.01074
10206.846,-0.00041
10231.28,0.00778
10256.27,0.0096
10281.866,0.01289
10307.793,0.00694
10333.736,-0.01349
10359.434,0.0035
10384.927,-0.00471
10410.071,0
10434.811,-0.00162
10459.32,0.00612
10483.551,0.00495
10507.652,0.00373
10531.898,0.00536
10556.144,0.0033
10580.402,0.01402
10604.563,-0.00621
10628.389,-0.0042
10651.844,0.00853
10674.887,-0.00564
10697.676,-0.00088
10720.539,0.00481
10743.706,0.00863
10767.211,0.00596
10791.015,0.01722
10815.111,0.01079
10839.409,0.0107
10863.633,-0.00165
10887.766,0.00912
10911.761,0.00792
10935.486,-0.01981
10958.998,0.00298
10982.468,-0.00724
11006.084,-0.00212
11030.019,-0.00376
11054.384,-0.00657
11078.947,0.00204
11103.735,0.00928
11128.734,-0.0008
11153.947,0.00912
11179.288,-0.00395
11204.263,0.0032
11228.74,0.0094
11252.929,0.00579
11277.202,0.02142
11301.631,0.03316
11325.975,0.02424
11350.356,0.02953
11374.823,0.03597
11399.341,0.04935
11423.51,0.04386
11447.281,0.0387
11470.856,0.05387
11494.538,0.06165
11518.247,0.04808
11542.067,0.05332
11566.206,0.07664
11590.734,0.0424
11615.334,0.03008
11639.727,0.0287
11664.102,0.02297
11688.409,0.01975
11712.699,0.02347
11737.095,0.01558
11761.75,0.01055
11786.6,0.01006
11811.555,0.00721
11836.657,0.01394
11861.846,-0.00397
11886.783,0.00241
11911.688,0.02008
11936.74,-0.00439
11961.747,0.0088
11986.714,0.002
12011.689,0.0024
12036.762,0.00877
12061.908,0.00517
12087.232,0.02567
12112.482,0.01822
12137.459,0.01762
12162.07,0.02682
12186.418,0.046
12210.744,0.04234
12235.144,0.03156
12259.463,0.01727
12283.386,0.02926
12306.803,0.01794
12329.749,0.00349
12352.224,-0.01691
12374.321,0.0095
12395.876,0.0116
12417.558,0.00553
12439.874,0.00986
12462.469,0.01947
12485.732,0.00172
