s,z
9261.397,886.32
9282.892,887.16
9304.644,887.89
9326.774,888.75
9349.324,889.65
9372.224,890.64
9395.25,891.77
9417.9,892.72
9439.879,893.8
9461.508,895.38
9482.945,896.94
9504.237,898.1
9525.484,899.57
9546.587,900.35
9567.55,901.08
9588.718,902.04
9610.285,902.82
9632.343,903.63
9654.832,904.43
9677.736,905.29
9700.977,905.86
9724.575,906.74
9748.545,907.61
9772.925,908.59
9797.851,909.74
9823.185,910.71
9848.968,911.52
9875.235,912.46
9901.907,913.12
9928.706,913.62
9955.565,914.27
9982.14,914.7
10008.317,914.94
10034.043,914.95
10059.422,915.21
10084.486,915.3
10109.326,915.28
10134.018,915.57
10158.411,915.48
10182.63,915.74
10206.846,915.73
10231.28,915.92
10256.27,916.16
10281.866,916.49
10307.793,916.67
10333.736,916.32
10359.434,916.41
10384.927,916.29
10410.071,916.29
10434.811,916.25
10459.32,916.4
10483.551,916.52
10507.652,916.61
10531.898,916.74
10556.144,916.82
10580.402,917.16
10604.563,917.01
10628.389,916.91
10651.844,917.11
10674.887,916.98
10697.676,916.96
10720.539,917.07
10743.706,917.27
10767.211,917.41
10791.015,917.82
10815.111,918.08
10839.409,918.34
10863.633,918.3
10887.766,918.52
10911.761,918.71
10935.486,918.24
10958.998,918.31
10982.468,918.14
11006.084,918.09
11030.019,918
11054.384,917.84
11078.947,917.89
11103.735,918.12
11128.734,918.1
11153.947,918.33
11179.288,918.23
11204.263,918.31
11228.74,918.54
11252.929,918.68
11277.202,919.2
11301.631,920.01
11325.975,920.6
11350.356,921.32
11374.823,922.2
11399.341,923.41
11423.51,924.47
11447.281,925.39
11470.856,926.66
11494.538,928.12
11518.247,929.26
11542.067,930.53
11566.206,932.38
11590.734,933.42
11615.334,934.16
11639.727,934.86
11664.102,935.42
11688.409,935.9
11712.699,936.47
11737.095,936.85
11761.75,937.11
11786.6,937.36
11811.555,937.54
11836.657,937.89
11861.846,937.79
11886.783,937.85
11911.688,938.35
11936.74,938.24
11961.747,938.46
11986.714,938.51
12011.689,938.57
12036.762,938.79
12061.908,938.92
12087.232,939.57
12112.482,940.03
12137.459,940.47
12162.07,941.13
12186.418,942.25
12210.744,943.28
12235.144,944.05
12259.463,944.47
12283.386,945.17
12306.803,945.59
12329.749,945.67
12352.224,945.29
12374.321,945.5
12395.876,945.75
12417.558,945.87
12439.874,946.09
12462.469,946.53
12485.732,946.57
