S,z
3655.162,859.089
3665.36,858.844
3674.58,858.642
3685.02,858.422
3694.507,858.214
3704.947,857.932
3714.796,857.617
3725.092,857.256
3735.388,856.886
3744.332,856.564
3755.149,856.163
3765.149,855.783
3775.149,855.413
3784.369,855.091
3794.999,854.750
3804.898,854.463
3814.797,854.196
3824.696,853.929
3834.595,853.671
3844.595,853.401
3854.029,853.137
3864.846,852.824
3874.28,852.541
3884.28,852.241
3894.576,851.942
3904.872,851.654
3914.306,851.399
3924.602,851.131
3934.036,850.895
3944.853,850.625
3954.287,850.399
3964.583,850.152
3974.017,849.935
3984.834,849.675
3994.268,849.439
4004.564,849.182
4014.86,848.914
4024.294,848.669
4034.59,848.391
4044.024,848.127
4054.841,847.813
4063.785,847.545
4074.081,847.225
4084.081,846.915
4094.377,846.617
4104.377,846.347
4114.226,846.091
4124.522,845.823
4133.956,845.578
4144.773,845.296
4154.207,845.051
4164.503,844.794
4173.937,844.567
4184.233,844.320
4194.529,844.063
4203.963,843.818
4214.78,843.547
4224.214,843.321
4233.648,843.094
4243.944,842.847
4254.24,842.610
4264.24,842.390
4274.536,842.195
4283.97,842.034
4294.266,841.890
4303.7,841.777
4313.996,841.654
4323.996,841.534
4334.292,841.400
4343.726,841.268
4354.022,841.113
4364.022,840.963
4374.318,840.819
4383.752,840.696
4394.048,840.573
4404.344,840.449
4413.778,840.345
4424.074,840.243
4434.37,840.140
4443.804,840.055
4453.804,839.975
4464.1,839.913
4473.534,839.856
4484.351,839.791
4494.351,839.751
4503.785,839.733
4513.785,839.733
4524.415,839.775
4534.314,839.854
4544.213,839.963
4554.112,840.082
4564.011,840.191
4574.011,840.301
4584.011,840.401
4593.231,840.484
4603.861,840.569
4613.861,840.629
4623.861,840.659
4633.861,840.659
4643.861,840.629
4653.295,840.563
4664.112,840.465
4673.546,840.352
4683.395,840.204
4693.691,840.019
4703.54,839.832
4713.389,839.635
4723.829,839.395
4733.316,839.158
4743.756,838.886
4753.954,838.642
4763.174,838.439
4773.372,838.225
4783.57,837.990
4793.768,837.755
4802.988,837.553
4813.186,837.349
4823.236,837.168
4833.434,836.974
4843.632,836.760
4853.83,836.515
4862.885,836.280
4873.083,836.015
4883.281,835.760
4893.331,835.518
4903.529,835.274
4913.727,835.039
4922.947,834.827
4933.145,834.603
4943.343,834.388
4953.393,834.187
4963.591,833.994
4973.789,833.790
4982.844,833.609
4993.042,833.394
5003.482,833.175
5013.532,832.944
5023.73,832.689
5032.95,832.440
5043.148,832.144
5053.588,831.821
5063.075,831.498
5072.924,831.144
5083.364,830.768
5093.213,830.413
5103.509,830.053
5113.358,829.718
5123.654,829.368
5133.503,829.033
5143.799,828.683
5153.648,828.348
5163.497,828.013
5173.346,827.678
5183.642,827.328
5192.586,827.024
5202.882,826.664
5213.652,826.287
5223.501,825.932
5232.935,825.593
5242.784,825.228
5253.08,824.837
5262.929,824.453
5272.778,824.079
5282.627,823.714
5292.923,823.333
5302.772,822.959
5313.068,822.558
5322.917,822.174
5332.766,821.799
5343.062,821.418
5352.911,821.064
5362.76,820.719
5373.056,820.369
5382.905,820.034
5392.754,819.689
5403.05,819.319
5412.899,818.964
5423.195,818.583
5433.044,818.209
5442.893,817.825
5453.189,817.423
5463.038,817.049
5472.887,816.685
5482.736,816.340
5493.032,816.000
5502.881,815.695
5513.177,815.386
5523.026,815.090
5532.875,814.795
5542.724,814.490
5553.02,814.170
5562.869,813.855
5573.165,813.526
5583.014,813.211
5593.31,812.850
5602.744,812.492
5613.04,812.059
5622.474,811.644
5632.474,811.184
5642.77,810.700
5652.77,810.220
5662.77,809.740
5672.77,809.260
5682.669,808.785
5692.669,808.315
5702.568,807.860
5712.568,807.400
5722.568,806.940
5733.198,806.462
5742.418,806.047
5752.418,805.587
5763.048,805.076
5773.048,804.566
5782.268,804.087
5792.898,803.524
5802.898,803.004
5812.898,802.484
5822.898,801.964
5832.118,801.484
5842.748,800.931
5851.968,800.461
5861.968,799.961
5872.598,799.430
5882.598,798.940
5891.818,798.488
5901.818,797.998
5912.448,797.488
5922.448,797.018
5932.347,796.562
5942.347,796.092
5952.347,795.622
5962.347,795.152
5972.977,794.653
5982.197,794.219
5992.197,793.739
6002.197,793.249
6012.827,792.718
6022.047,792.248
6032.677,791.705
6041.897,791.235
6051.897,790.735
6062.527,790.225
6071.747,789.792
6082.377,789.292
6092.377,788.822
6102.377,788.372
6112.276,787.946
6122.175,787.541
6132.074,787.164
6141.973,786.818
6151.973,786.478
6161.872,786.141
6172.689,785.763
6182.123,785.423
6192.419,785.052
