S,z
3639.93,782.889
3649.37,783.418
3659.66,783.994
3669.51,784.556
3679.81,785.153
3689.66,785.734
3699.95,786.352
3709.39,786.936
3719.68,787.585
3729.53,788.215
3739.83,788.885
3750.12,789.564
3759.07,790.163
3769.36,790.874
3779.21,791.563
3789.51,792.294
3799.51,793.004
3809.36,793.704
3819.65,794.424
3829.95,795.124
3838.89,795.715
3849.19,796.374
3859.48,797.002
3869.33,797.583
3879.63,798.170
3889.06,798.679
3898.91,799.191
3909.21,799.696
3919.50,800.179
3929.80,800.643
3938.74,801.027
3949.04,801.449
3958.89,801.834
3969.18,802.225
3979.18,802.585
3989.03,802.920
3999.33,803.249
4009.17,803.545
4019.47,803.833
4028.90,804.078
4039.20,804.325
4049.50,804.562
4058.93,804.760
4068.78,804.947
4079.07,805.112
4088.92,805.240
4099.22,805.333
4109.51,805.395
4118.46,805.421
4129.28,805.421
4139.12,805.402
4148.56,805.373
4158.41,805.334
4168.70,805.282
4178.55,805.233
4188.40,805.174
4198.25,805.105
4209.02,805.008
4218.87,804.910
4228.36,804.796
4238.80,804.660
4248.28,804.518
4259.05,804.335
4268.27,804.160
4278.71,803.930
4288.91,803.685
4298.13,803.445
4308.33,803.170
4318.38,802.879
4328.43,802.577
4338.48,802.256
4348.53,801.904
4358.53,801.534
4368.58,801.132
4378.58,800.712
4388.58,800.272
4398.58,799.812
4408.63,799.329
4418.68,798.837
4427.73,798.384
4437.93,797.864
4447.98,797.342
4458.18,796.801
4468.23,796.258
4478.43,795.697
4487.65,795.181
4497.84,794.590
4508.04,793.978
4518.09,793.345
4528.14,792.681
4538.34,791.978
4548.39,791.254
4557.45,790.584
4567.45,789.824
4577.50,789.040
4587.55,788.246
4597.74,787.441
4607.79,786.647
4617.99,785.831
4627.84,785.033
4637.33,784.255
4647.18,783.428
4657.47,782.553
4667.77,781.678
4677.20,780.876
4688.02,779.956
4698.02,779.106
4707.24,778.332
4717.24,777.512
4727.87,776.672
4737.77,775.930
4746.99,775.284
4757.62,774.593
4767.52,774.009
4777.42,773.475
4786.63,773.023
4797.27,772.544
4807.16,772.139
4817.06,771.772
4827.69,771.411
4836.91,771.134
4846.81,770.867
4856.71,770.639
4867.34,770.437
